"","scenario","team","agegroup","reduction"
"299","HP23_","COL2","50-64 years",11.7164470333689
"300","HP23_","COL2","65+ years",16.0496823976822
"301","HP24_","COL","0-4 years",9.37771858876482
"302","HP24_","COL","5-17 years",17.6604798436075
"303","HP24_","COL","18-49 years",3.93248879737642
"304","HP24_","COL","50-64 years",4.83460312749402
"305","HP24_","COL","65+ years",9.9547512273543
"306","HP24_","NEU","0-4 years",32.0298222310073
"307","HP24_","NEU","5-17 years",39.672624760853
"308","HP24_","NEU","18-49 years",22.6440511903787
"309","HP24_","NEU","50-64 years",-8.15522452009344
"310","HP24_","NEU","65+ years",24.058727085568
"311","HP24_","UTA","0-4 years",36.3899817490301
"312","HP24_","UTA","5-17 years",32.2135720493931
"313","HP24_","UTA","18-49 years",29.7762397703346
"314","HP24_","UTA","50-64 years",29.7546662111925
"315","HP24_","UTA","65+ years",36.4201083025218
"316","HP24_","UVA","0-4 years",29.5088779412985
"317","HP24_","UVA","5-17 years",30.5350955754379
"318","HP24_","UVA","18-49 years",14.9326139539662
"319","HP24_","UVA","50-64 years",17.9714671690348
"320","HP24_","UVA","65+ years",18.4621953738303
"321","HP24_","IMP","0-4 years",9.25734875774609
"322","HP24_","IMP","5-17 years",31.0296766370389
"323","HP24_","IMP","18-49 years",25.4284360059462
"324","HP24_","IMP","50-64 years",19.1806040571285
"325","HP24_","IMP","65+ years",16.8913120201647
"326","HP24_","COL2","0-4 years",29.0457033513717
"327","HP24_","COL2","5-17 years",14.1698835915077
"328","HP24_","COL2","18-49 years",5.99236144398801
"329","HP24_","COL2","50-64 years",11.5927807210191
"330","HP24_","COL2","65+ years",15.8502033580403
